NETWORK DATA - Epoca 430000 - Neuronios 100 - Iteracoes 1000000 - Erro 4.21522e-005 - Tempo Execucao 12 [s].
NETWORK DATA - Epoca 440000 - Neuronios 100 - Iteracoes 1000000 - Erro 4.10773e-005 - Tempo Execucao 12 [s].
NETWORK DATA - Epoca 450000 - Neuronios 100 - Iteracoes 1000000 - Erro 4.00537e-005 - Tempo Execucao 12 [s].
NETWORK DATA - Epoca 460000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.90779e-005 - Tempo Execucao 12 [s].
NETWORK DATA - Epoca 470000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.81465e-005 - Tempo Execucao 13 [s].
NETWORK DATA - Epoca 480000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.72568e-005 - Tempo Execucao 13 [s].
NETWORK DATA - Epoca 490000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.6406e-005 - Tempo Execucao 13 [s].
NETWORK DATA - Epoca 500000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.55916e-005 - Tempo Execucao 14 [s].
NETWORK DATA - Epoca 510000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.48114e-005 - Tempo Execucao 14 [s].
NETWORK DATA - Epoca 520000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.40634e-005 - Tempo Execucao 14 [s].
NETWORK DATA - Epoca 530000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.33456e-005 - Tempo Execucao 14 [s].
NETWORK DATA - Epoca 540000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.26562e-005 - Tempo Execucao 15 [s].
NETWORK DATA - Epoca 550000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.19936e-005 - Tempo Execucao 15 [s].
NETWORK DATA - Epoca 560000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.13563e-005 - Tempo Execucao 15 [s].
NETWORK DATA - Epoca 570000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.07429e-005 - Tempo Execucao 15 [s].
NETWORK DATA - Epoca 580000 - Neuronios 100 - Iteracoes 1000000 - Erro 3.01521e-005 - Tempo Execucao 16 [s].
NETWORK DATA - Epoca 590000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.95827e-005 - Tempo Execucao 16 [s].
NETWORK DATA - Epoca 600000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.90336e-005 - Tempo Execucao 16 [s].
NETWORK DATA - Epoca 610000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.85037e-005 - Tempo Execucao 17 [s].
NETWORK DATA - Epoca 620000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.7992e-005 - Tempo Execucao 17 [s].
NETWORK DATA - Epoca 630000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.74977e-005 - Tempo Execucao 17 [s].
NETWORK DATA - Epoca 640000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.70199e-005 - Tempo Execucao 17 [s].
NETWORK DATA - Epoca 650000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.65577e-005 - Tempo Execucao 18 [s].
NETWORK DATA - Epoca 660000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.61105e-005 - Tempo Execucao 18 [s].
NETWORK DATA - Epoca 670000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.56775e-005 - Tempo Execucao 18 [s].
NETWORK DATA - Epoca 680000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.5258e-005 - Tempo Execucao 19 [s].
NETWORK DATA - Epoca 690000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.48516e-005 - Tempo Execucao 19 [s].
